sample_id,actual_value,individual_prediction,ensemble_prediction,individual_error,ensemble_error,individual_abs_error,ensemble_abs_error,individual_squared_error,ensemble_squared_error
289,112.19399,104.21411581999189,104.48522042326053,7.97987418000811,7.708769576739471,7.97987418000811,7.708769576739471,63.678391928760114,59.42512838726404
290,6.07,26.621627683206842,22.78174045532979,-20.551627683206842,-16.71174045532979,20.551627683206842,16.71174045532979,422.3694004291538,279.2822690463063
291,11.66,24.402871668319513,21.55204381692152,-12.742871668319513,-9.892043816921518,12.742871668319513,9.892043816921518,162.38077835526013,97.85253087589524
292,1366.6621501,1729.4282152662502,1674.7233279440668,-362.7660651662502,-308.06117784406683,362.7660651662502,308.06117784406683,131599.21803620408,94901.68929467378
293,20.0,35.794890907072926,32.583020755645705,-15.794890907072926,-12.583020755645705,15.794890907072926,12.583020755645705,249.478578766335,158.33241133701063
294,5.6,11.301160554101031,10.134081739151044,-5.7011605541010315,-4.534081739151045,5.7011605541010315,4.534081739151045,32.50323166363758,20.557897217302962
295,3.9,10.003776955399022,8.472962803163098,-6.103776955399022,-4.572962803163097,6.103776955399022,4.572962803163097,37.25609312126016,20.911988799113292
296,21.6,28.30948321369219,25.44207911640391,-6.709483213692188,-3.8420791164039088,6.709483213692188,3.8420791164039088,45.01716499481725,14.76157193670704
297,206.58846455,193.77801711744735,194.63200309988576,12.81044743255265,11.956461450114233,12.81044743255265,11.956461450114233,164.10756342219477,142.95697040806775
298,225.6593,242.06492014896645,235.01666984283997,-16.40562014896645,-9.357369842839972,16.40562014896645,9.357369842839972,269.1443724721739,87.56037037569097
299,31.0,25.948168602051666,27.092842860168737,5.051831397948334,3.907157139831263,5.051831397948334,3.907157139831263,25.521000473296617,15.265876915334413
300,21.5,25.95016495316338,25.146519468201497,-4.45016495316338,-3.6465194682014967,4.45016495316338,3.6465194682014967,19.80396811036363,13.297104231972527
301,1420.69297929,1514.5250563329048,1523.1797594977074,-93.83207704290476,-102.4867802077074,93.83207704290476,102.4867802077074,8804.458682185614,10503.540117342925
302,1312.6379,1361.870136832612,1370.6794543366582,-49.23223683261199,-58.04155433665824,49.23223683261199,58.04155433665824,2423.8131435423966,3368.8220298152505
303,5031.22368281,4817.1067294632785,4851.734416467997,214.11695334672186,179.48926634200325,214.11695334672186,179.48926634200325,45846.06971048226,32216.39673199058
304,1102.82,1133.6476799050783,1128.4138631252383,-30.827679905078412,-25.593863125238386,30.827679905078412,25.593863125238386,950.3458483299753,655.0458296734372
305,4.3,25.092754214831583,25.97913271033716,-20.792754214831582,-21.67913271033716,20.792754214831582,21.67913271033716,432.3386278383965,469.98479507241063
306,16.0,66.52581792168756,58.744479244944685,-50.52581792168756,-42.744479244944685,50.52581792168756,42.744479244944685,2552.858276655524,1827.090505921507
307,991.59,979.3417921539714,996.0534398396542,12.248207846028663,-4.463439839654143,12.248207846028663,4.463439839654143,150.0185954395181,19.9222952022118
308,79.77493016,93.08062818541393,91.0877984535127,-13.305698025413932,-11.312868293512707,13.305698025413932,11.312868293512707,177.0415999435042,127.98098902636512
309,223.11554171,279.74369866246116,269.10539594625527,-56.628156952461154,-45.98985423625527,56.628156952461154,45.98985423625527,3206.7481598325744,2115.066692672007
310,4513.1633794,4285.402109863742,4314.917377496035,227.7612695362577,198.2460019039645,227.7612695362577,198.2460019039645,51875.19590076784,39301.4772709067
311,152.55,446.1056364589912,739.8768877019729,-293.5556364589912,-587.326887701973,293.5556364589912,587.326887701973,86174.91169684341,344952.87301768595
312,9333.03117155,7866.618098587239,7947.511866456293,1466.4130729627605,1385.519305093706,1466.4130729627605,1385.519305093706,2150367.300556086,1919663.7447873459
313,1541.46777395,1562.9071259324774,1555.3803404719351,-21.43935198247732,-13.912566521935105,21.43935198247732,13.912566521935105,459.64581342855416,193.55950722726945
314,457.66,431.7004350135675,440.25455298216673,25.959564986432497,17.405447017833296,25.959564986432497,17.405447017833296,673.8990142848121,302.949585890602
315,60.16491745,94.4639729613578,84.6684382192874,-34.2990555113578,-24.503520769287398,34.2990555113578,24.503520769287398,1176.4252089712038,600.4225300908989
316,7.7,13.716445882306843,12.611000698100748,-6.016445882306843,-4.9110006981007475,6.016445882306843,4.9110006981007475,36.197621054726966,24.11792785674603
317,2.32,9.285320776549447,7.729897729708668,-6.965320776549447,-5.409897729708668,6.965320776549447,5.409897729708668,48.515693520231395,29.266993445906998
318,617.86152,602.2565040342575,610.4245326897869,15.605015965742496,7.436987310213112,15.605015965742496,7.436987310213112,243.5165232910782,55.308780252270864
319,359.13,360.1070581432538,363.1184887200032,-0.9770581432538279,-3.988488720003204,0.9770581432538279,3.988488720003204,0.9546426152986177,15.908042269592796
320,1906.98,1978.6784593968466,1934.128262741795,-71.6984593968466,-27.14826274179495,71.6984593968466,27.14826274179495,5140.669079881261,737.0281698975319
321,10.7,12.47364357314499,12.041831586513396,-1.7736435731449909,-1.341831586513397,1.7736435731449909,1.341831586513397,3.1458115245585305,1.80051200656506
322,37.1,32.81360378989789,34.244763359609536,4.286396210102112,2.8552366403904657,4.286396210102112,2.8552366403904657,18.373192469977745,8.152376272628233
323,15.68,15.171045745381061,15.093267836542404,0.5089542546189385,0.5867321634575955,0.5089542546189385,0.5867321634575955,0.2590344332947193,0.3442546316356305
324,15.89142035,53.274248734399364,50.77357332218425,-37.38282838439936,-34.882152972184244,37.38282838439936,34.882152972184244,1397.4758580174546,1216.764595974862
325,6451.7,5862.820368525707,5828.852714201947,588.8796314742931,622.8472857980532,588.8796314742931,622.8472857980532,346779.22036529926,387938.7414260018
326,152.522,147.3407477655738,146.94230128908265,5.181252234426182,5.5796987109173415,5.181252234426182,5.5796987109173415,26.845374716746306,31.133037704612644
327,1808.44363583,1674.4554986914245,1683.3198722136294,133.98813713857544,125.12376361637052,133.98813713857544,125.12376361637052,17952.820893865697,15655.956221525368
328,3178.3,3159.7804448895886,3146.5386007245697,18.519555110411602,31.76139927543045,18.519555110411602,31.76139927543045,342.9739214875725,1008.7864839333139
329,4164.18778851,4073.8368220466887,4095.026333362446,90.35096646331158,69.16145514755408,90.35096646331158,69.16145514755408,8163.297140854454,4783.306878127135
330,18.8,39.15503967760954,35.06456236588992,-20.355039677609536,-16.26456236588992,20.355039677609536,16.26456236588992,414.32764027705855,264.5359889539227
331,30.0,31.348954170936068,31.83266503850374,-1.348954170936068,-1.832665038503741,1.348954170936068,1.832665038503741,1.8196773552858145,3.3586611433539186
332,220.0,270.1731841499353,263.5860261487812,-50.17318414993531,-43.58602614878117,50.17318414993531,43.58602614878117,2517.34840774332,1899.741675442236
333,387.7526,411.31893661127344,410.4922348769302,-23.56633661127347,-22.73963487693021,23.56633661127347,22.73963487693021,555.3722212758483,517.0909943361008
334,959.8466,967.7702502021467,967.1014967509449,-7.923650202146746,-7.2548967509449085,7.923650202146746,7.2548967509449085,62.784232525980165,52.63352686687099
335,5.69,9.710808857407628,8.647144601231314,-4.020808857407627,-2.957144601231314,4.020808857407627,2.957144601231314,16.16690386780763,8.744704192591508
336,2637.88,1485.2914912166632,1548.8381369356593,1152.588508783337,1089.0418630643408,1152.588508783337,1089.0418630643408,1328460.2705793963,1186012.1795066504
337,858.1,789.8928732129066,805.7992998199563,68.20712678709344,52.30070018004369,68.20712678709344,52.30070018004369,4652.21214455064,2735.363239322822
338,13.2,13.68426873972161,13.35792125548544,-0.48426873972161033,-0.15792125548544078,0.48426873972161033,0.15792125548544078,0.23451621227155678,0.02493912293409786
339,13666.621501,8548.984434765893,8615.538963765448,5117.637066234107,5051.082537234552,5117.637066234107,5051.082537234552,26190209.14169324,25513434.797955837
340,6747.5309,5773.416705879458,5790.304621103323,974.1141941205415,957.2262788966764,974.1141941205415,957.2262788966764,948898.4631871119,916282.1490103777
341,2552.1749,2484.0952918146268,2514.3151923371715,68.07960818537322,37.85970766282844,68.07960818537322,37.85970766282844,4634.833050673936,1433.3574643148306
342,33.4,49.93844279979613,46.96809095863197,-16.53844279979613,-13.56809095863197,16.53844279979613,13.56809095863197,273.52009024212845,184.0930922617106
343,21.8,21.971089885726165,22.326708406937637,-0.17108988572616468,-0.5267084069376367,0.17108988572616468,0.5267084069376367,0.02927174899779209,0.27742174593878305
344,6.1,20.83305218089312,18.079741533271438,-14.73305218089312,-11.979741533271438,14.73305218089312,11.979741533271438,217.0628265649195,143.51420720398872
345,6.05338065,15.488785640145903,13.480966487146981,-9.435404990145901,-7.427585837146981,9.435404990145901,7.427585837146981,89.02686732807018,55.16903136818642
346,2154.8874,1400.8258288839854,1462.0520530659976,754.0615711160146,692.8353469340025,754.0615711160146,692.8353469340025,568608.8530339524,480020.81796115957
347,350.0,340.9552151128435,342.56743169895225,9.044784887156482,7.432568301047752,9.044784887156482,7.432568301047752,81.80813365493428,55.24307154973987
348,385.20996,347.7591103312802,354.7448958640716,37.4508496687198,30.4650641359284,37.4508496687198,30.4650641359284,1402.5661409090499,928.1201328062309
349,682.352,687.5340288608013,683.2695174131887,-5.182028860801324,-0.9175174131887616,5.182028860801324,0.9175174131887616,26.853423114177872,0.8418382035045966
350,12.4,13.868102565128533,13.619055121607445,-1.4681025651285324,-1.219055121607445,1.4681025651285324,1.219055121607445,2.1553251417369768,1.4860953895173425
351,2634.79749403,2570.926001580759,2586.9136743702666,63.87149244924103,47.88381965973349,63.87149244924103,47.88381965973349,4079.5675476934543,2292.8601852058796
352,10.3,13.663401837331701,13.054301644905712,-3.3634018373317005,-2.754301644905711,3.3634018373317005,2.754301644905711,11.312471919366258,7.586177551130305
353,35.7,35.895156938365425,35.59539050721948,-0.1951569383654217,0.10460949278052567,0.1951569383654217,0.10460949278052567,0.038086230592165,0.010943145979798853
354,1.97,8.71484102850659,7.0741925640431065,-6.744841028506591,-5.104192564043107,6.744841028506591,5.104192564043107,45.492880499825844,26.052781730832944
355,4.5,23.935086768469965,19.821636667173976,-19.435086768469965,-15.321636667173976,19.435086768469965,15.321636667173976,377.7225976979563,234.75255016089008
356,1004.33776612,1516.1491680775569,1438.719473411915,-511.8114019575569,-434.38170729191506,511.8114019575569,434.38170729191506,261950.91117375987,188687.46762983897
357,778.65,671.2933892921033,689.0672671802613,107.35661070789672,89.58273281973868,107.35661070789672,89.58273281973868,11525.441862686885,8025.066019452685
358,5.97,12.754415962185526,11.36236695320192,-6.784415962185526,-5.392366953201921,6.784415962185526,5.392366953201921,46.028299947957755,29.077621357984167
359,3.9,14.056619690785247,11.998719725197153,-10.156619690785247,-8.098719725197153,10.156619690785247,8.098719725197153,103.1569235432466,65.58926118729745
360,306.617,314.21723600598983,308.31593943665877,-7.600236005989814,-1.6989394366587476,7.600236005989814,1.6989394366587476,57.763587346743996,2.8863952094343426
361,6.48,10.948554283203634,9.84881336087878,-4.468554283203634,-3.3688133608787787,4.468554283203634,3.3688133608787787,19.967977381937544,11.348903460435372
362,6.48,19.909946588124885,16.987232785625675,-13.429946588124885,-10.507232785625675,13.429946588124885,10.507232785625675,180.36346535988724,110.40194081132708
363,591.1638,591.3307658449366,592.7117971378186,-0.16696584493661248,-1.5479971378185837,0.16696584493661248,1.5479971378185837,0.027877593375396924,2.3962951386945273
364,8.1,25.489568997271466,22.138912358095585,-17.389568997271468,-14.038912358095585,17.389568997271468,14.038912358095585,302.397109910865,197.09106019828894
365,5.6,24.9686074009687,23.061176061494603,-19.3686074009687,-17.461176061494605,19.3686074009687,17.461176061494605,375.14295265285944,304.89266945051224
366,266.97,277.90913757180016,271.6716328607671,-10.939137571800131,-4.701632860767063,10.939137571800131,4.701632860767063,119.66473081476927,22.105351557444678
367,2987.602,3022.126910728821,3058.9976636634883,-34.52491072882094,-71.39566366348845,34.52491072882094,71.39566366348845,1191.9694608330553,5097.340789949965
368,89.31023,129.2680745605881,123.05305768034118,-39.9578445605881,-33.74282768034118,39.9578445605881,33.74282768034118,1596.62934192812,1138.5784198651988
369,38.13940884,84.99252292582273,78.1043948862194,-46.853114085822725,-39.964986046219394,46.853114085822725,39.964986046219394,2195.21429953912,1597.200109674511
370,0.705944,24.423704786804752,21.450518411528712,-23.717760786804753,-20.744574411528713,23.717760786804753,20.744574411528713,562.5321767400932,430.3373675154519
371,6.4,10.253686768954424,9.325016251658509,-3.8536867689544234,-2.9250162516585085,3.8536867689544234,2.9250162516585085,14.850901713214384,8.555720072466391
372,312.74472,299.49441074863677,302.8395802545776,13.250309251363205,9.905139745422389,13.250309251363205,9.905139745422389,175.57069525676135,98.11179337634631
373,2.22,23.14165535920041,21.030674544793353,-20.92165535920041,-18.810674544793354,20.92165535920041,18.810674544793354,437.71566296915927,353.8414768301367
374,616.58710958,621.6280704667201,621.011169356904,-5.0409608867202,-4.424059776904073,5.0409608867202,4.424059776904073,25.4112866614429,19.57230490962052
375,149.37935129,163.3089712321985,158.12740190344576,-13.929619942198514,-8.74805061344577,13.929619942198514,8.74805061344577,194.03431173409453,76.5283895354089
376,129.03833324,161.8250069098299,156.2773341371535,-32.78667366982992,-27.239000897153517,32.78667366982992,27.239000897153517,1074.9659703319187,741.9631698751301
377,1589.142035,1582.4497218737713,1625.0547595976866,6.6923131262287825,-35.91272459768652,6.6923131262287825,35.91272459768652,44.78705497949406,1289.7237880292785
378,759.6137,703.7288119298054,711.6491981860441,55.88488807019462,47.96450181395585,55.88488807019462,47.96450181395585,3123.120714618181,2300.593434260974
379,1017.0509024,1307.9113418052775,1269.2505030890743,-290.8604394052775,-252.19960068907426,290.8604394052775,252.19960068907426,84599.79521103109,63604.63858772851
380,96.30200732,123.63552401308176,119.98090965878423,-27.333516693081762,-23.678902338784226,27.333516693081762,23.678902338784226,747.1211348109794,560.6904159696811
381,114.4188,164.5659824775845,165.99009273679548,-50.147182477584494,-51.57129273679547,50.147182477584494,51.57129273679547,2514.7399104401575,2659.598234544253
382,79.6,73.43818779989103,81.4027850882228,6.161812200108969,-1.8027850882228051,6.161812200108969,1.8027850882228051,37.96792958941173,3.250034074318507
383,521.22,713.7274346773363,711.7748200265627,-192.50743467733628,-190.55482002656265,192.50743467733628,190.55482002656265,37059.112406048895,36311.13943535568
384,29.875,28.156219275539428,29.192216727250923,1.7187807244605722,0.6827832727490772,1.7187807244605722,0.6827832727490772,2.9542071787772093,0.4661929975459408
385,3019.3698665,2896.6975682831053,2914.0951102105037,122.67229821689489,105.27475628949651,122.67229821689489,105.27475628949651,15048.492749814792,11082.774311812886
386,18.2,23.59932513204176,25.896291842462528,-5.39932513204176,-7.696291842462529,5.39932513204176,7.696291842462529,29.15271188149777,59.23290812435526
387,166.503,185.9429412957379,179.46044454399765,-19.439941295737924,-12.957444543997667,19.439941295737924,12.957444543997667,377.9113175817367,167.8953691107749
388,413.2,431.50805919907964,427.015428011312,-18.30805919907965,-13.815428011312008,18.30805919907965,13.815428011312008,335.185031637005,190.86605113574447
389,179.566,213.42397488623516,211.039316689526,-33.857974886235155,-31.473316689526,33.857974886235155,31.473316689526,1146.3624633969305,990.5696634391959
390,5.79,17.679743561889538,15.595813760139379,-11.889743561889539,-9.80581376013938,11.889743561889539,9.80581376013938,141.36600196749373,96.15398349853879
391,371.8611,373.326338544681,372.56534555206355,-1.4652385446809717,-0.7042455520635258,1.4652385446809717,0.7042455520635258,2.1469239928188117,0.4959617976012602
392,1.64,9.593798020787691,8.099470158734984,-7.9537980207876915,-6.459470158734985,7.9537980207876915,6.459470158734985,63.2629029554862,41.72475473158777
393,6.09,17.4057057308403,14.892242984876992,-11.3157057308403,-8.802242984876992,11.3157057308403,8.802242984876992,128.045196186972,77.47948156481623
394,327.3649,410.1536011644901,403.32469543541714,-82.78870116449013,-75.95979543541716,82.78870116449013,75.95979543541716,6853.969040503251,5769.890522590422
395,21.6751,23.369974811589188,22.371065223984942,-1.6948748115891874,-0.6959652239849419,1.6948748115891874,0.6959652239849419,2.8726006269594837,0.4843675929964103
396,7.55,14.396629636286123,12.56570471737815,-6.846629636286123,-5.01570471737815,6.846629636286123,5.01570471737815,46.876337376471454,25.157293811929428
397,33.7,165.6330321192549,142.91291994350556,-131.9330321192549,-109.21291994350555,131.9330321192549,109.21291994350555,17406.324964180345,11927.461882586553
398,38.13940884,84.2790381394617,76.97917478604278,-46.1396292994617,-38.839765946042775,46.1396292994617,38.839765946042775,2128.865391891745,1508.527418743384
399,400.4658,430.8307277091302,424.99223871241065,-30.3649277091302,-24.526438712410652,30.3649277091302,24.526438712410652,922.028834780703,601.5461959136359
400,12.5,32.879720747025644,30.53735356659833,-20.379720747025644,-18.03735356659833,20.379720747025644,18.03735356659833,415.33301772674747,325.34612368647754
401,2598.56505563,2713.6059151309764,2711.054053589437,-115.04085950097624,-112.4889979594368,115.04085950097624,112.4889979594368,13234.399354723355,12653.774661918176
402,140.0,157.79019602223528,153.31975421263732,-17.79019602223528,-13.31975421263732,17.79019602223528,13.31975421263732,316.4910745095559,177.41585228506966
403,79.4575,126.93581909443225,119.64888552843604,-47.47831909443225,-40.191385528436044,47.47831909443225,40.191385528436044,2254.1907840327303,1615.3474706953782
404,17.2,22.14437591213924,20.812575114918896,-4.94437591213924,-3.612575114918897,4.94437591213924,3.612575114918897,24.446853160542737,13.050698960931284
405,726.55938,666.992473194269,672.5102816538403,59.56690680573104,54.04909834615978,59.56690680573104,54.04909834615978,3548.2163864026465,2921.305032032852
406,273.32,335.25597831764287,329.5791323734643,-61.93597831764288,-56.2591323734643,61.93597831764288,56.2591323734643,3836.0654101635287,3165.0899754149787
407,155.7367,193.48698069532077,189.49277336751544,-37.750280695320754,-33.75607336751543,37.750280695320754,33.75607336751543,1425.0836925755068,1139.4724891930844
408,2265.7987135,2255.2506696464347,2277.5158361477356,10.548043853565105,-11.717122647735778,10.548043853565105,11.717122647735778,111.26122913673258,137.2909631420827
409,258.07796,277.74396736038454,275.89987494689655,-19.666007360384526,-17.821914946896527,19.666007360384526,17.821914946896527,386.75184549869834,317.62065237441385
410,66.6,84.61274961779975,76.84599623746499,-18.012749617799756,-10.245996237464993,18.012749617799756,10.245996237464993,324.45914879354524,104.9804388981468
411,539.35751,500.8766651508864,509.55869840079095,38.48084484911362,29.798811599209102,38.48084484911362,29.798811599209102,1480.7754203015545,887.969172725159
412,154.46538,177.0980870045811,175.00961714748425,-22.63270700458108,-20.54423714748424,22.63270700458108,20.54423714748424,512.2394263552134,422.06567997207134
413,9.68,13.387083009522815,12.900511980632066,-3.7070830095228153,-3.2205119806320663,3.7070830095228153,3.2205119806320663,13.742464439492734,10.371697417394675
414,11.3,30.855641624978876,28.585716230574995,-19.555641624978875,-17.285716230574995,19.555641624978875,17.285716230574995,382.4231193646064,298.7959856039638
415,597.5,623.4230781677685,629.5424840951443,-25.923078167768494,-32.042484095144346,25.923078167768494,32.042484095144346,672.0059816922355,1026.7207869875783
416,344.20989,333.0201285723532,328.80147055245743,11.189761427646772,15.408419447542542,11.189761427646772,15.408419447542542,125.21076080765152,237.41938987140722
417,2980.91262925,2961.375907875068,2956.8912404325647,19.536721374931858,24.02138881743531,19.536721374931858,24.02138881743531,381.6834820817194,577.0271207184061
418,8.1,21.969051508502925,19.760624058091018,-13.869051508502926,-11.660624058091019,13.869051508502926,11.660624058091019,192.35058974550728,135.97015342413104
419,1330.0,1319.2228856086251,1355.2539420507533,10.77711439137488,-25.253942050753267,10.77711439137488,25.253942050753267,116.14619460477955,637.7615891028041
420,7.93,13.089151822495882,12.184147421410739,-5.1591518224958826,-4.254147421410739,5.1591518224958826,4.254147421410739,26.616847527562587,18.097770283095638
421,79.7,74.88260997918617,80.39052354773459,4.817390020813832,-0.6905235477345855,4.817390020813832,0.6905235477345855,23.207246612636695,0.47682276997595835
422,3.91,14.78234860604092,12.82267179533972,-10.87234860604092,-8.912671795339719,10.87234860604092,8.912671795339719,118.20796421127993,79.43571853144412
423,117.59651059,159.1769304940062,148.8292796942864,-41.580419904006206,-31.23276910428642,41.580419904006206,31.23276910428642,1728.9313193934754,975.4858659216683
424,467.20775829,455.62659059271397,461.9988485455268,11.581167697286048,5.208909744473203,11.581167697286048,5.208909744473203,134.12344523266182,27.132740726067894
425,171.621,247.61292927547217,239.6139077533773,-75.99192927547216,-67.9929077533773,75.99192927547216,67.9929077533773,5774.773315008362,4623.035504759275
426,1026.5909,1451.4668244356053,1381.1345021459624,-424.8759244356054,-354.5436021459625,424.8759244356054,354.5436021459625,180519.55116501026,125701.16582263455
427,68.70989671,103.52328641559467,95.05536950116567,-34.81338970559467,-26.345472791165676,34.81338970559467,26.345472791165676,1211.9721027936052,694.0839365900509
428,6.84,13.98625182144373,12.624325412310444,-7.14625182144373,-5.784325412310444,7.14625182144373,5.784325412310444,51.06891509548783,33.45842047550039
429,147.15529,212.2134251784078,200.0284241234857,-65.05813517840778,-52.8731341234857,65.05813517840778,52.8731341234857,4232.56095289198,2795.5683120401077
430,8.0,17.786885188469714,15.85737361480804,-9.786885188469714,-7.85737361480804,9.786885188469714,7.85737361480804,95.78312169228788,61.738320122681564
431,15.57359194,32.98426499255092,30.26683380149094,-17.41067305255092,-14.69324186149094,17.41067305255092,14.69324186149094,303.13153614282277,215.89135640026973
432,3127.4472,3755.2737029292302,3688.256488840997,-627.8265029292302,-560.8092888409969,627.8265029292302,560.8092888409969,394166.11778034666,314507.0584503447
433,381.3940884,416.3855976498541,415.6115684288303,-34.99150924985412,-34.21748002883032,34.99150924985412,34.21748002883032,1224.4057195826263,1170.835939523402
434,425.8922,458.29107423013085,457.70295256650013,-32.39887423013084,-31.810752566500128,32.39887423013084,31.810752566500128,1049.6870513798365,1011.9239788470944
435,10.4,12.593899487529555,12.110787509406531,-2.1938994875295545,-1.710787509406531,2.1938994875295545,1.710787509406531,4.813194961382442,2.9267939023414016
436,7.53,19.804041308870005,17.37557486128281,-12.274041308870004,-9.84557486128281,12.274041308870004,9.84557486128281,150.65209005184727,96.93534434912401
437,5.04,13.792690027802296,12.241383142795403,-8.752690027802295,-7.201383142795403,8.752690027802295,7.201383142795403,76.60958272278974,51.85991916933779
438,282.857,310.4728314227059,309.36728404312856,-27.615831422705867,-26.510284043128536,27.615831422705867,26.510284043128536,762.6341451673087,702.7951600473555
439,2065.0,2083.9790760201,2086.40632676464,-18.97907602009991,-21.4063267646402,18.97907602009991,21.4063267646402,360.20532657673147,458.2308255545513
440,586.07852,539.434810084473,540.956385926049,46.64370991552698,45.122134073950974,46.64370991552698,45.122134073950974,2175.63567468383,2036.0069833876075
441,1516.0491,1501.0611722535034,1513.4806683114593,14.987927746496553,2.5684316885406133,14.987927746496553,2.5684316885406133,224.63797813420123,6.596841338699586
442,5644.63250832,5493.128893185799,5490.5485604050955,151.50361513420103,154.08394791490446,151.50361513420103,154.08394791490446,22953.345398732108,23741.86300504299
443,228.8376,400.58112852679216,360.6773785111949,-171.74352852679215,-131.83977851119488,171.74352852679215,131.83977851119488,29495.839590833068,17381.727197880922
444,75.5,77.39591796587796,75.07054957236267,-1.8959179658779561,0.42945042763733454,1.8959179658779561,0.42945042763733454,3.594504933338807,0.18442766979788952
445,24.0,31.394979707379942,31.42941994372645,-7.394979707379942,-7.429419943726451,7.394979707379942,7.429419943726451,54.68572487256114,55.196280700240344
446,2.82,17.263626457562747,14.84144485575992,-14.443626457562747,-12.02144485575992,14.443626457562747,12.02144485575992,208.61834524560658,144.51513642007666
447,8.69,100.08090559203244,98.95086571054453,-91.39090559203244,-90.26086571054454,91.39090559203244,90.26086571054454,8352.297624931785,8147.0238788169545
448,371.8611,371.85161317193143,371.90152495733724,0.009486828068588693,-0.04042495733722262,0.009486828068588693,0.04042495733722262,8.999990680296227e-05,0.0016341771757162691
449,425.89006538,475.6887078184217,480.3415851338098,-49.798642438421666,-54.451519753809805,49.798642438421666,54.451519753809805,2479.9047887097713,2964.9680034995395
450,301.93,249.04272037292998,257.38268058631866,52.88727962707003,44.54731941368135,52.88727962707003,44.54731941368135,2797.0643463518963,1984.4636669445513
451,288.26,281.9846593869662,285.1853079293631,6.275340613033791,3.0746920706368996,6.275340613033791,3.0746920706368996,39.379899809591315,9.453731329237426
452,189.42573057,199.50198548545737,194.6098604388972,-10.076254915457355,-5.184129868897173,10.076254915457355,5.184129868897173,101.5309131212785,26.875202497591822
453,12.8,15.648202180304377,14.848685832741205,-2.8482021803043764,-2.0486858327412047,2.8482021803043764,2.0486858327412047,8.112255659890604,4.197113641274523
454,8.35379462,19.02237747913688,16.180982181782248,-10.668582859136878,-7.827187561782248,10.668582859136878,7.827187561782248,113.8186602222692,61.26486512731873
455,6.27,27.589662096773267,23.708686273605345,-21.319662096773268,-17.438686273605345,21.319662096773268,17.438686273605345,454.52799192059075,304.1077789492315
456,16.0,23.38731970501736,22.65251209647104,-7.387319705017362,-6.652512096471039,7.387319705017362,6.652512096471039,54.5724924241378,44.2559171936935
457,689.68764319,612.6856329231953,631.9073954173502,77.00201026680475,57.78024777264977,77.00201026680475,57.78024777264977,5929.309585129104,3338.557032668799
458,7.31005336,33.3734295507538,31.36102867247597,-26.063376190753797,-24.05097531247597,26.063376190753797,24.05097531247597,679.2995784607518,578.4494134813285
459,216.1244,241.57261622691934,236.21907442357173,-25.448216226919328,-20.094674423571718,25.448216226919328,20.094674423571718,647.6117091320402,403.79594018934733
460,242.82090295,251.76142644348317,248.30160452545928,-8.94052349348317,-5.480701575459278,8.94052349348317,5.480701575459278,79.9329603375245,30.038089759241814
461,6038.739733,6034.573652134055,6055.20169175348,4.166080865945332,-16.46195875347985,4.166080865945332,16.46195875347985,17.35622978159581,270.9960860012718
462,5965.63919939,5816.817060915961,5904.030393733129,148.8221384740391,61.60880565687057,148.8221384740391,61.60880565687057,22148.028899986068,3795.6449344660473
463,11.7,18.931287564760513,17.823707217598894,-7.231287564760514,-6.123707217598895,7.231287564760514,6.123707217598895,52.291519844260044,37.4997900868728
464,168.13207,191.4416253126604,189.18070045502085,-23.309555312660393,-21.048630455020856,23.309555312660393,21.048630455020856,543.3353688739744,443.0448440320315
465,6.99226,10.469189842018281,9.480227600393363,-3.476929842018281,-2.487967600393363,3.476929842018281,2.487967600393363,12.08904112631727,6.189982780607108
466,73.2,63.9569039260785,61.702753781955266,9.2430960739215,11.497246218044737,9.2430960739215,11.497246218044737,85.43482503174305,132.186670598344
467,486.3,490.0755731478728,487.9463741704502,-3.7755731478727625,-1.6463741704502013,3.7755731478727625,1.6463741704502013,14.25495259493784,2.7105479091255886
468,905.81095995,931.6854970138146,922.8887711073075,-25.874537063814614,-17.077811157307565,25.874537063814614,17.077811157307565,669.4916682667161,291.65163392465877
469,25.5,38.03776303494604,35.78594158186314,-12.537763034946039,-10.285941581863142,12.537763034946039,10.285941581863142,157.19550192045932,105.80059422550123
470,117.5971,148.5355670514921,141.5455156998637,-30.93846705149211,-23.948415699863702,30.93846705149211,23.948415699863702,957.188743496263,573.5266145334782
471,506.93885,492.66402120648877,503.18588616266095,14.274828793511233,3.7529638373390526,14.274828793511233,3.7529638373390526,203.77073708405737,14.084737564374667
472,15.19219785,44.40901538399825,38.67354573591057,-29.216817533998253,-23.481347885910573,29.216817533998253,23.481347885910573,853.6224268149477,551.373698539157
473,22.6603,24.546315149292013,24.58405470847105,-1.8860151492920139,-1.9237547084710513,1.8860151492920139,1.9237547084710513,3.5570531433589774,3.7008321783645397
474,177.98,242.63742102104362,237.52188013927466,-64.65742102104363,-59.54188013927467,64.65742102104363,59.54188013927467,4180.582093092495,3545.2354905197512
475,3.09,9.201622472905491,7.730042103390157,-6.111622472905491,-4.640042103390157,6.111622472905491,4.640042103390157,37.35192925132343,21.529990721233354
476,5.27,30.283958430031344,26.015592096704587,-25.013958430031344,-20.745592096704588,25.013958430031344,20.745592096704588,625.6981163393361,430.37959144285185
477,73.0,82.01449376207088,81.80830922044927,-9.014493762070884,-8.808309220449274,9.014493762070884,8.808309220449274,81.2610977864149,77.5863113230517
